lat,lon,panoid,year,month
53.338706,-6.256095,zdTXHUohSGArf2OlZDmfLw,2017,7
53.338706,-6.252072,qz75ELgH4vAU-8gwot9hiw,2014,6
53.338707,-6.257599,v7FYdcALQCTS5o1EE-2qOQ,2017,10
53.338709,-6.256448,z-vd52X5RpNcFXGPaMhJ_g,2015,9
53.338710,-6.257587,rt2zS7JDsdAMtv3G4OnV0Q,2010,10
53.338711,-6.256045,ekFbb2CkXL1zJ-QvAjXEtQ,2010,9
53.338712,-6.256939,5gDE45Ni9CWsQsGJRP0yog,2015,10
53.338716,-6.255852,M_88ce9YvS91mwNvX7gY5A,2014,5
53.338716,-6.255760,403EqOyY5PN3P1c9sgRQqA,2012,8
53.338717,-6.255730,gh1AwVmcTbwjSEuUc6Rhng,2009,6
53.338718,-6.257642,KfwBnhrwVdZJL2Eubjyu6Q,2017,10
53.338718,-6.256486,u720uZ44J0rBk7VRYrdxNw,2015,9
53.338719,-6.257043,RXjihZdZCWzajGkri58ahQ,2017,10
53.338719,-6.256114,gm3O0X6YPdFawHh8Kad7Rg,2014,5
53.338720,-6.256054,M70-OQrhs-o0lWNBO2Yz9Q,2014,6
53.338723,-6.256920,yla_Kh-X079Hzx2nJ5RmTA,2017,10
53.338723,-6.256398,6O30XSrBsojLhOFCsaHK-Q,2010,10
53.338723,-6.252999,pTCZGbn5DhP-bg3RukGF3g,2017,4
53.338727,-6.252975,bAn1273f1JXI9-X3sCdx8g,2014,5
53.338727,-6.252977,YuBYUn2FsBEfVVtRZCzCLA,2014,10
53.338728,-6.257687,7af0GjV498EN8iNNI4OeqQ,2017,10
53.338728,-6.255889,8AwZ6FPNO6XUakeZyZUwkA,2010,9
53.338728,-6.252984,suqdzT4ntzheIo5G7s6JOg,2009,6
53.338729,-6.256522,KaFnj_e9PtabsnfjOCOi7g,2015,9
53.338729,-6.255862,BXrmlEmyLcT7aRwtqvyHmA,2017,4
53.338729,-6.253016,ddgYHp_4VgmQsPjs_WjNRw,2010,10
53.338730,-6.255877,DrqeW4iqgVd2-OkLIoP_XA,2014,6
53.338731,-6.255911,XVfFFTIWfgV0-IJbirk0qw,2014,5
53.338732,-6.257083,gYLzBAGfbifrJvFVlkkAaQ,2017,10
53.338732,-6.256219,MMX9CEcCovZP1xuajq-fXg,2009,6
53.338735,-6.253016,lC8N6nDoLHiqGWFmzi35jA,2014,6
53.338735,-6.255921,BQM_41hxFpVng4JUCSeVCg,2010,9
53.338736,-6.257730,pGudqyxTkSpNS6_fDePTBA,2017,10
53.338736,-6.256181,XgsWJRpcqXgL2FbYEwZcOA,2014,5
53.338737,-6.256094,JfS9555U_3fvBKryJffvaw,2012,8
53.338739,-6.257041,DP3JAdn27HQEcWWfWOa8Ow,2010,10
53.338739,-6.255844,YFJ4221AbnOdXAb8LgXIAA,2012,8
53.338740,-6.256231,1U5sjrGusceH5X6I3d3e9Q,2017,7
53.338740,-6.256559,hz-7_sVEfqwsWH2gwjmCSQ,2015,9
53.338742,-6.257015,VDTGBlNLSu8OBPM3p9fm2Q,2015,10
53.338742,-6.256207,FTrFSTn7eNoOv7oGwikacg,2010,10
53.338743,-6.252984,_zze78zUbdKIOaejO4SwqA,2017,7
53.338743,-6.257714,26cs-EK_Bmvdi9YKrSocCg,2010,10
53.338743,-6.252199,YgC3pV6gMZayq16XP9pYrA,2017,4
53.338744,-6.257125,FOYMWXY4LhljI8jU_29u0g,2017,10
53.338745,-6.255944,GHjazRyJGyvT3uXN5faHUA,2014,6
53.338745,-6.255927,YUF8KYMO9SKisFUn-jtaeQ,2017,4
53.338745,-6.256896,Xq8gLJA6JSw6tNAft1kugA,2017,10
53.338747,-6.256598,vXXoAzk3b1QWFLy7NR7KuA,2015,9
53.338749,-6.256176,xJzt7Y2UrQIigfM27WICjA,2010,9
53.338751,-6.256185,deJD6sfFvcOY2cz_yfCwqg,2017,4
53.338752,-6.255871,Zuh_ovhd8gpoqWmF7cw58g,2009,6
53.338754,-6.257168,S-k3ODjqApnvdTHxDpOZtw,2017,10
53.338755,-6.257814,eDWvzd6tbDONQi8oXqp0Xw,2017,10
53.338755,-6.255908,neAScdzzr8asF-9iH1JNeg,2012,8
53.338756,-6.252236,HbDoEvmTsPmmuV3ygR856Q,2009,6
53.338758,-6.256635,_L9VoCs4vuvFznsX_dDrXw,2015,9
53.338760,-6.252243,WPTLmYKgdfs8lk8bPZOXxg,2014,6
53.338760,-6.256529,6SQ80RHsRPgoGHIVuttAOQ,2010,10
53.338760,-6.256327,tdkecxBwBW2X6gR7hxZxXA,2009,6
53.338762,-6.256259,MgyJrFi3Ol1AT2kKBZcKFA,2014,6
53.338763,-6.255916,GAfpxPjuWZRWtn9Lh6-mPA,2009,6
53.338765,-6.257210,gYP5hig_6RFAU68xYRUDNA,2017,10
53.338766,-6.256877,L3K6fER5KLteaODv9LgolQ,2017,10
53.338767,-6.256303,lvcSe16j_lqvKMpcAis_cA,2014,5
53.338767,-6.257827,SlE9ERQPqnnfEkKFtR8SbA,2010,10
53.338772,-6.256360,BvOVvRn2Rg75ILDCTLGpXQ,2017,7
53.338772,-6.257898,k_3RWKuWVJEHHo13UuIchw,2017,10
53.338773,-6.257153,FgsjVc2_2lbuuH2qrmmGKA,2010,10
53.338774,-6.256083,s0DVBKs6qAUdSlYeGGcJ1w,2010,9
53.338775,-6.257252,QMLkZcD3hAybotbH1Hrxjg,2017,10
53.338776,-6.256248,kmCkMXIT4zQXwfCEt1-3eQ,2012,8
53.338777,-6.256060,VHeob-lNkQoWjtqVyF8ogQ,2017,4
53.338779,-6.252308,OjpwrD-A4eBwt_T01Rc4QA,2009,6
53.338781,-6.257135,39BNoHWHwF7n-wb3Ryl36Q,2015,10
53.338781,-6.256100,6buWXTqoNq5o0fHhbcZNXA,2014,6
53.338783,-6.256366,hiLsGC8mbj4Bz6zdZQk7Kg,2010,10
53.338786,-6.256027,VBx-wGRR4acvWpsDFDof9w,2012,8
53.338786,-6.257293,W8LQebhFhZtcGvwvfMSUqA,2017,10
53.338788,-6.252322,SPPp8OUhhXnDMAb0ZcG1rA,2017,4
53.338790,-6.256322,zDymJRc3qCPlIRFiivO8_Q,2010,9
53.338790,-6.256316,1bEICYXfr0_rJzZvwDZfmg,2014,6
53.338791,-6.256312,15TxCha6RnvoWxuYksjC9A,2017,4
53.338793,-6.256049,pEHdu7KN1gX46y0hNaBJ9A,2009,6
53.338795,-6.256476,DpPe-tqQIpiwR3vGwxxaQg,2009,6
53.338796,-6.257332,VObbAAmr16ppzijX0YjGTg,2017,10
53.338797,-6.256661,1F4fWrgCO8hwb0F5kwpGWA,2010,10
53.338800,-6.256168,Bug42jsMBky7JEsKBIsxJQ,2014,6
53.338802,-6.256203,drGhbQvlauyzA1u4HOuiSg,2010,9
53.338802,-6.252899,sb1JyVK9ROWtJDCbgXwPDw,2014,10
53.338806,-6.256494,e64qLJjDs34yLZcjsK5Hvg,2017,7
53.338807,-6.257370,Hg5SEZ2AwKn2eLX01DaZiw,2017,10
53.338811,-6.256474,hAUu39UDEEXGji6WIpVr-w,2010,10
53.338813,-6.252940,Z1lsaCQKCg0VpgzAJDH-zw,2017,4
53.338813,-6.252915,63SFKOjOZMh0I0x3hiaV5A,2009,6
53.338814,-6.256211,djw4Er-72nkp6M38XvobNg,2017,4
53.338815,-6.256245,RIvLyaFPL6Sad_6W1KSUjw,2014,5
53.338815,-6.256462,4KiDuhkqspEbpW2YiHfTkw,2014,6
53.338818,-6.256522,bWEGdgXOgFS5oBCii6dXuA,2014,5
53.338819,-6.257406,J747sRn8wbjv7d0tYOvYaQ,2017,10
53.338822,-6.252448,pa5GcfCOX0ZxNYnw1wNBSg,2009,6
53.338822,-6.252902,dpYkH3uDMsVIerhc8yA-GQ,2017,7
53.338824,-6.256174,cBBSkYbUAvXAMYDuTycPhg,2012,8
53.338825,-6.256450,GuksWM6QlzoEaTd4ywhPhQ,2010,9
53.338825,-6.252930,094bXtmZNPoW5_lheHRX0g,2014,6
53.338826,-6.256437,kObTQkx_vd3RRf1bEWurDA,2017,4
53.338826,-6.252455,kTG7pUsx25WTjXvs2JXM6g,2017,4
53.338828,-6.252485,5wTKLxDisDzRBLsUHazmHw,2014,6
53.338829,-6.257441,T_Rf9P3YEKiyxOQML8h5dw,2017,10
53.338829,-6.256584,H_kQJRjmC8Ji8zP8U6mvdA,2009,6
53.338831,-6.256468,83g19lYzaDdmQBkwvpOq8w,2012,8
53.338833,-6.256158,DY79ahhPov35DJaxhDtkBw,2009,6
53.338834,-6.256793,D836KoIUFQ5XYHzce7Gnzg,2010,10
53.338837,-6.252877,u09hfPcYbaPwaN605QbjDQ,2014,5
53.338838,-6.257476,aQQde9UX-Ih32n7Fn2L27Q,2017,10
53.338838,-6.257385,SYQPOyWBteBdJbAOi36Ovw,2010,10
53.338838,-6.256728,FGh0JtquY5uwj8DNmcLRIQ,2015,9
53.338840,-6.256336,evVLf3zLEOddwp7y1KaGJg,2014,5
53.338840,-6.256579,19b4fLxTIJ55h-4HiP1mQQ,2010,10
53.338841,-6.252859,Mq2l83ly1now1_T2oiRLTA,2017,4
53.338842,-6.252886,jaSkTx62U22POWs3S4aAXg,2009,6
53.338845,-6.252852,hzmKgjDN0juIM8wzdDYZww,2014,10
53.338845,-6.252900,HuxuQd3d-HQeiO4Cv7e27A,2010,10
53.338846,-6.256630,yM1WBgTO79j7CeQX5OEhAA,2017,7
53.338846,-6.256377,VTNyzga9z4CnowwAZ1vhyg,2010,9
53.338847,-6.257510,pEKn1jer4Sz_rTpAVrO03A,2017,10
53.338849,-6.257376,S_1ACltHROL5cblp7Y1kHQ,2015,10
53.338852,-6.256595,5Tvy3snF7Ay6E1_R5j_Rgg,2014,5
53.338854,-6.256602,bBNYWCiKb-5N8bW88ITpfw,2014,6
53.338856,-6.257546,ci9f-zfdFXsV653LVhL_MQ,2017,10
53.338856,-6.256366,Yl-EQWg0A3bkGKcnVeD_6Q,2017,4
53.338858,-6.252886,wNjpnsE7NtjtoIdZi2rtsg,2014,6
53.338859,-6.256647,111bEirpMau3cZ0nVu1E0g,2017,4
53.338860,-6.252599,KDX-848iiYIg1Wv504qbzQ,2017,4
53.338861,-6.252586,opUJ8ugTVrBXNyDVuMzCcw,2009,6
53.338862,-6.252862,JqerGWPH89r6loedh0VY7Q,2017,7
53.338864,-6.256351,J9VXnqorh5yugXRvkAl3Cg,2014,6
53.338865,-6.256700,GmsJ9SsHGsU_UMuJZFVpqQ,2015,9
53.338867,-6.257583,aEIihFGsXvHpgeLnDSlW2A,2017,10
53.338869,-6.256333,S_lSslc-rxehJf1IWgG57Q,2009,6
53.338871,-6.256334,ky723nzfSd6KoOUAKCheww,2012,8
53.338871,-6.252610,kkvDj1wVvMzmuH7EV-IA8g,2014,6
53.338871,-6.256695,4gOsfpiZjVhrVDZNq1F7KQ,2017,7
53.338871,-6.256925,3PI8iIdOeUxt0yGYXWgbbQ,2010,10
53.338874,-6.252843,7-l30T0EkCMG_NiJXSEwLg,2014,5
53.338875,-6.256623,IPyFKdH2yblZC-Mw0NzNHw,2010,9
53.338877,-6.257622,G9U5fxpSBzaya18QRyiUAQ,2017,10
53.338879,-6.252816,kbonQcTvhCwAxuY8zRAZqg,2014,10
53.338879,-6.252809,qTnT39p2UhXZt1A92HfzCA,2017,4
53.338885,-6.252860,0V6nQt44fn90kH63twtNQA,2010,10
53.338885,-6.252816,itpncY5WRouJrb4yMHfuAw,2014,6
53.338888,-6.252689,E1Rt7TCsHonc8sQ28OQj7Q,2009,6
53.338888,-6.257663,fqGn-T8V7SHELBOMr4WPIw,2017,10
53.338889,-6.256676,-9h6mo2Fi26yk5tlmrudIA,2012,8
53.338890,-6.256490,ldohy6ECOY4rxl4ZSY85DQ,2010,9
53.338891,-6.256655,MDfEmuYlS-j-nqE2GKxI5g,2009,6
53.338892,-6.256502,dCUmF67uVEGymGw6zxqmBQ,2014,5
53.338894,-6.252719,QUwwLqnanZjDk1VWmy0bUg,2017,4
53.338894,-6.252717,G57GMb7Mmb_7m7KwPiROmA,2014,6
53.338897,-6.257622,Whh8dvrXRWpliawM6wMWdQ,2010,10
53.338898,-6.252826,TMjfhYL6Saioa49Nowkn9g,2009,6
53.338898,-6.257708,tsu0fH4-g4T5Bp-pWv6Hnw,2017,10
53.338901,-6.252824,qwIzP8qiqTypNym57b7WSQ,2017,7
53.338902,-6.256675,6CfNuUAIQuuzwvSHin2QIQ,2015,9
53.338902,-6.256421,RSzmYD0AenGSsC26moRTcA,2012,8
53.338909,-6.257630,nU4Eer_Ll5EUH8L7m4y84A,2015,10
53.338909,-6.257053,lklclUS4rfjzWlF1FegX3g,2010,10
53.338911,-6.256777,85MID_hKVYUFD8JRjMWmng,2014,5
53.338911,-6.257752,j2lLMMYgk0BgXcDgB2n_1g,2017,10
53.338911,-6.252809,nLb6TIH79VGi8oowh5sTkg,2014,5
53.338913,-6.256465,9nZQjZFOVki5_TE1Aat8Cg,2017,4
53.338914,-6.256474,T8Yvwqfzr6UqwVog72qX1Q,2014,6
53.338915,-6.252781,sumVtdkTueZxXmkl4mKwPQ,2014,10
53.338916,-6.256548,L3A0yuhz3O7rTosoz6TGxQ,2017,4
53.338916,-6.256451,f4FA-pM5I4b3tpQC5ADhaQ,2009,6
53.338918,-6.252763,m9lBesj_xYrde81HOcmXzA,2017,4
53.338921,-6.256757,DLnEMExtfQE7FPWAPmSD5w,2010,9
53.338922,-6.256797,MeD5lszSQM4hmHDxRICIGw,2017,4
53.338924,-6.257797,f7iR4IzkWjEtVC0O4AAqaA,2017,10
53.338924,-6.256523,axYnBK8ASk8fXab41QyAMw,2010,9
53.338925,-6.257738,lDpoaNBY6TZXSL5r3e6mBg,2010,10
53.338926,-6.252820,q6bqJe-ABlfHmOosSQN1UQ,2010,10
53.338927,-6.256809,UA92FKp27A-EAjiLo_A7Xw,2017,7
53.338929,-6.257719,VeEJ8pfZ1pTRUEGYKERFgA,2015,10
53.338930,-6.256800,-jHP5xmzYHeLUPRZ5nB25A,2014,6
53.338930,-6.252794,75Erl0xld7tirkKRJTHQDQ,2009,6
53.338932,-6.256841,H6pjoucs3V6FKKXH1dKA2Q,2010,10
53.338937,-6.257844,vA3o4z7TNUkPivSARPfTcg,2017,10
53.338937,-6.256546,vDZBTunNnFzGf7l5ag01DQ,2014,5
53.338937,-6.252788,_RsqX3Fg8PF2wZjpknDFSA,2017,7
53.338939,-6.256907,l6KuOpdJMinDCETNL0hK3Q,2014,5
53.338944,-6.256474,vMtVYwMxCB4xJz6WJtHfww,2012,8
53.338944,-6.256654,0tk4_1Woq6khy_PiRikS6Q,2015,9
53.338944,-6.256827,auBF89fBuGCiVf6xFyE3Gg,2012,8
53.338948,-6.252775,LyJLR1g18qFIEZ3dCB7Bjg,2014,5
53.338948,-6.256820,Uh9MhETPisqKa4N1sHnzuQ,2009,6
53.338949,-6.257891,l98cW-1PpGy8lkTXVkFlUg,2017,10
53.338949,-6.256529,TjmK2QP55fr8m1aT-ISHQA,2010,9
53.338949,-6.257857,aeAc3NqL1AbMZApOJkBaOA,2010,10
53.338953,-6.256853,ZInsbYto914hrzauq-J7Wg,2017,4
53.338955,-6.256898,9gjv1rJzdR0ajhWIKOwivA,2010,10
53.338955,-6.256862,eyHhBMgrfI0x23Xe-8CYVA,2017,7
53.338958,-6.256859,6lGnZge83_Xqx5ORCSlJtQ,2010,9
53.338959,-6.257848,h92V0C0xCJLA5UmwcK0rRw,2015,10
53.338965,-6.256878,-vkwjMnbaAZWADh3FRoEQQ,2014,6
53.338970,-6.256635,qTVxhyESMFGGgmxbauc7tA,2015,9
53.338970,-6.256528,2yF5XedhYihkEOs9zMnFoQ,2017,4
53.338973,-6.256906,GNs-V092mEZLjaWEheer5A,2012,8
53.338977,-6.256912,dLaTSAM724HUVl1pN6YCrg,2010,9
53.338978,-6.252772,sLcVk4yrNY01ST4VUrhpew,2014,6
53.338983,-6.256927,_1jxyfGxk1bO5rw545bVPw,2014,6
53.338983,-6.256916,zBdJsjgU12kNQIA60cFzcw,2017,7
53.338987,-6.256949,l-iHQxiHzEkDt2CRx8aSKw,2014,5
53.338988,-6.256626,WtSAfkKLMHr9tXCHWgVXHg,2015,9
53.338992,-6.256945,u2sbxC8ZHdQYMiIu63YNXQ,2017,4
53.338998,-6.257017,0XtdsslXgYV6HhTffF93Ew,2010,10
53.339000,-6.257369,UCewsNW5abbJCbocxS4FxA,2010,10
53.339001,-6.252703,LXopLbSlQTTKi1zaxy5Hjw,2014,10
53.339003,-6.252744,vW5uqDwr8fACDfIMHl0y9g,2010,10
53.339010,-6.256999,2nvIJKjxuU9aeg4Bwl8ilw,2009,6
53.339010,-6.252719,MAE4H7jIVu_IEOuJR1DwaA,2017,7
53.339016,-6.257022,LAmjSVY4ta9M7C_sv8nGHA,2010,9
53.339019,-6.252729,H3f9OpCCRFTVllcHzO6ubw,2009,6
53.339020,-6.257056,B1yqUnTAmeBw3ssjvSZ71w,2012,8
53.339020,-6.256622,C4thxei6Tla4KsLc0z2qaQ,2015,9
53.339022,-6.252705,v0GaUfjoeJuqyKc1_TsDxw,2014,5
53.339027,-6.256497,48Vj0F2-hlB4vs45N-53lA,2010,9
53.339032,-6.257496,Ym6BrExel4MczHKAbNhXRQ,2010,10
53.339033,-6.257037,E2SROh6RZdn6NcXfhDJ8lw,2017,7
53.339033,-6.256654,hWErCpbKApSrOo1V-s90GQ,2015,9
53.339034,-6.256431,JAb3weHBjiLEKuKfuQtf8Q,2012,8
53.339038,-6.257075,Q03EKJN6xWSkfo5P7D0JvA,2017,4
53.339042,-6.252750,Wnm_pvB_MAvYTiADW7XOeg,2014,6
53.339042,-6.256686,c3eHc8Kf9iO1L60jFA9vEg,2015,9
53.339051,-6.256426,8efBcRdcK97AClP3OFaf2A,2014,6
53.339052,-6.256720,fK21-M2y6q6h8QRUoQh4bQ,2015,9
53.339061,-6.256756,qSAFSloVzMG2k7I3g3_Qyw,2015,9
53.339062,-6.257621,0fUh8iHU2xAC5lMgO3WJqg,2010,10
53.339063,-6.256470,a0azOGTPjNSb8dQJ3qh0AA,2017,4
53.339072,-6.256789,E-aq91nHDtWcAJwg-Vt4HA,2015,9
53.339073,-6.251643,km5QbNhFB3nzJDaycy3FBA,2017,4
53.339075,-6.257166,DmFb_ui8krexCfKEuK_lcQ,2017,7
53.339078,-6.252672,ejViKqliJACZHnE6EMuKZw,2010,10
53.339082,-6.257216,GoVhGfgevUwv5IfpJ3Xv2w,2017,4
53.339083,-6.252637,9pYca9aLCYjrG814yAMXGA,2014,10
53.339087,-6.252647,TR84eS1GLXm5cXpxg4WuKQ,2017,7
53.339094,-6.257366,lxyXP3aqaejeoFOeugtozg,2009,6
53.339095,-6.256854,uMP0OIhZ9wjbrrIXSVyCbQ,2015,9
53.339095,-6.257231,ChidlR2BjVvIPHwQ_yE49w,2017,7
53.339095,-6.252635,hq_MXuw9Xl02ESp_dZ1twA,2014,5
53.339097,-6.251847,53vcEf2_QAvoAoaGF2XY4w,2017,4
53.339103,-6.257348,I6JRkGDOj38s0huG-9zAvA,2012,8
53.339104,-6.256890,TNOVecbuc6B1mT2Zbf2kbQ,2015,9
53.339106,-6.257365,ocsm1hIfB9u1yDR9ET4rKg,2010,10
53.339112,-6.257359,cUnxZ8R5oU94HzSF-049XA,2010,9
53.339114,-6.256927,RLFkVb1-uWdB0rBz2bAqyA,2015,9
53.339116,-6.257822,9SGJ_1Vg6zxJ5ixcO3Il5A,2010,10
53.339116,-6.252696,L5aaRNHwXCTNY0_MQv9Dug,2014,6
53.339117,-6.251907,Gh4aKdeG_6c2fVwTxAYh9w,2017,4
53.339121,-6.252626,VrXEhl8lToLbimFQooSepg,2009,6
53.339125,-6.257394,7gksdJpVA_rI5Xo6l4VWWw,2017,4
53.339131,-6.257481,K8c3_q4L2bbCW1tZbdyjPQ,2009,6
53.339132,-6.257001,1TbBHfR6BIarDoa38LmQ9g,2015,9
53.339136,-6.257362,GUpqNIVoNPHjPXUsbsiSww,2017,7
53.339140,-6.257036,0C1gZ9z5SrKq5WfD9SO4Ww,2015,9
53.339141,-6.257473,QTI-2IyDTyDJ-CoUcB8e9A,2010,9
53.339142,-6.257488,0iE3sL3BAo-RuqhC5zLkcQ,2012,8
53.339147,-6.257074,s1ZEzr3K7x6wVjloF3Tncw,2015,9
53.339148,-6.257514,XfHLgPzJumXo4YmB4vVuCA,2010,10
53.339149,-6.256410,icWYVQfBmvI1rpCF4tY3qw,2014,5
53.339151,-6.256343,qKLx1yI7VSygvZ2BwExsfw,2012,8
53.339151,-6.252580,6BEEhlnF6Dv-GUqjIDEZVg,2014,10
53.339152,-6.256401,R9VSUYAKxPXNU4lfB7QWcA,2017,4
53.339157,-6.257510,123ARD3pEEmT-LTXQaJrtA,2017,4
53.339161,-6.252034,scHdAzb0lC7luAEuPihjSw,2017,4
53.339164,-6.257213,msYimKJGkTmq9VK9uf3U9A,2013,1
53.339164,-6.257145,KFjkA0Yd_DY8cOyM_Ty1aw,2015,9
53.339170,-6.252568,75RgkyVBQnNgqTzHlntLuQ,2017,7
53.339172,-6.257475,uNNkINQJKHQA-uiMfwZPQg,2017,7
53.339173,-6.252564,3cKlMFo6__JKy5f4p8Ua8A,2014,5
53.339173,-6.257180,Xpxhu_CNBTEnW9TC-pY_Qg,2015,9
53.339178,-6.257627,uF1Y6OnjGZHRvaSsJOwy_A,2009,6
53.339182,-6.257216,Wg-61rGK7C4-a2Rrhs760g,2015,9
53.339183,-6.257634,LnmwUhQzGFSutwgQ5SoA9Q,2012,8
53.339185,-6.252569,18AlRv9SshsAaJ7iHAyaEw,2010,10
53.339187,-6.257077,_KhaFNum5sPA2nG9DdJz9A,2013,1
53.339187,-6.252560,OvpjZXVBvGeQq7qTQEuA5w,2009,6
53.339191,-6.256364,zJ5RcfYVKbDUoLUhMozYbg,2010,9
53.339192,-6.257250,ROHbi1Y4vA4RcY9FejK9cA,2015,9
53.339196,-6.257114,nogGJcB9K-EBMfZSiEgcIQ,2013,1
53.339198,-6.257055,_5aFvPtpLgXqMrVFewFrFg,2013,1
53.339200,-6.257658,5mZCcfKlelW_NPYEIfaFlQ,2017,4
53.339202,-6.257287,KjAfP66MYLJq-1Qf_1d5JQ,2015,9
53.339206,-6.252162,hWHzbwOeN7SF16RLVk3cvA,2017,4
53.339210,-6.257324,Ufs9d3ofxvC8dHxsZWKcng,2015,9
53.339213,-6.257051,VLap99NcemV0rLn4OSZz_g,2013,1
53.339216,-6.256294,35-DkYLRXjpSDgpFAuRgBg,2012,8
53.339219,-6.256283,usBZkVsOVafhyFIkxNImlA,2009,6
53.339220,-6.257360,FDU29ajmYwXqLd6gaXZzTQ,2015,9
53.339220,-6.257077,pZaDSTJ3TKREoF1b7t2knQ,2013,1
53.339221,-6.257635,8rbksH93eAehQAoYbEAXkQ,2017,7
53.339224,-6.256338,612gf95n_mCFwg05STIKEw,2010,9
53.339227,-6.256299,jeJv8-Eb7OtWA6cFr1LmKw,2014,6
53.339227,-6.257099,1ID19oDytIJUZx1XzD5WeQ,2013,1
53.339228,-6.257036,I2kyTCoDrbUI7q7ODckyGw,2013,1
53.339228,-6.257788,JtdOEwWgaeJQNAMTMs6B3w,2012,8
53.339230,-6.257396,MyYUTtRMSbRHBi49dbk74A,2015,9
53.339234,-6.257057,c9eQtJfr7eMTjmKkq9NPZA,2013,1
53.339237,-6.252518,pesWi8eOrnjeRS4Y16tC0Q,2017,4
53.339239,-6.257020,V0HRzcZnBc1vHaI84E6pGw,2013,1
53.339240,-6.257432,tC2PCc6Tnjtf8rl50qT8QQ,2015,9
53.339240,-6.256332,XEcWWE-KwaZj_n4weceZqQ,2017,4
53.339244,-6.257088,iOfe045w1BCxUS-jdQ6rsQ,2013,1
53.339250,-6.257469,rPRXBpBSfDt4_5n47oFrfw,2015,9
53.339251,-6.252492,TCAzKSDKY_ojS89LRstwqQ,2014,5
53.339251,-6.252487,z7C8mIL8rr3MnR7VacG3FQ,2017,7
53.339255,-6.252500,EytAeXBGDCWGmFBUenVqLA,2010,10
53.339255,-6.252481,Jeg_EKWWJXCSc8Hg17tk0Q,2009,6
53.339256,-6.257789,OrbHYsqxmw8qj91sRt1Lig,2014,6
53.339256,-6.252296,DzO9PqBYa-rNN4FS_M1yXw,2017,4
53.339262,-6.257509,12iIsOxJKjg5SUFvsgRrcg,2015,9
53.339262,-6.252482,gMgQ4M98XtPD4iW5WzUbXw,2014,10
53.339270,-6.257809,UsPqv3SVflmFF1pdPjVJMQ,2017,7
53.339271,-6.257547,22YrYLsh4lo5o1Tok290Zg,2015,9
53.339276,-6.252480,KBB2nK1IDzMMEtHIyhzh5A,2017,4
53.339281,-6.257585,9tqsp7MKt38dzkV3S0oo6Q,2015,9
53.339287,-6.252431,EkzsHL92T1apSs_Nl6h0WQ,2009,6
53.339289,-6.257624,pmVQbxDw0tgdiYXrjrKKJQ,2015,9
53.339290,-6.252457,CmP3pRL9B4w9Ivog9taLkw,2014,5
53.339291,-6.252465,k91rS6qI9nMcSLUr9DCa7Q,2010,10
53.339293,-6.252446,OhUer70aQ1JEr9_F7iH2lQ,2017,7
53.339298,-6.257661,rARK232SMUIZHKXuyCniOA,2015,9
53.339298,-6.256232,GXoEhd318CxkwjD01tDOqg,2012,8
53.339299,-6.252450,vpuyFEK7TD5z7zt0ZYFKcg,2014,10
53.339308,-6.257699,duweb0U53buQjVy90VLdqg,2015,9
53.339323,-6.256264,uAVh8aLNS-KkUOMwYyPuTQ,2017,4
53.339324,-6.256260,oJ3gwMu8e7SPjuG8ixPN0A,2010,9
53.339325,-6.257775,woWENpG3NCwaF1dupIkzWg,2015,9
53.339367,-6.252385,KbRmC0vTpXG1F_SVTuOtCQ,2014,5
53.339374,-6.252370,1az0ad24z9HZBUJ6BFAUBw,2017,4
53.339374,-6.252342,2Adv5HrDe6YzXaNdRxL1og,2009,6
53.339376,-6.252359,AI21f0pK2Kxu2CjCGhoomw,2017,7
53.339386,-6.256154,fQhd1ao0oWqpPz_us1axhA,2009,6
53.339386,-6.256167,rxfhbKI5WbV1MfJUqLezAw,2012,8
53.339391,-6.256170,eCq3poke0zYkSWSrgrZiGA,2014,6
53.339395,-6.252361,kP2rchcy-9Xadt5L1e2D2A,2010,10
53.339400,-6.256198,IAoGxXGHWzd1ylIYTCqftQ,2010,9
53.339401,-6.256200,eVRaOTjLkXDZq5_PyD-wzA,2017,4
53.339403,-6.252312,YtR_2Ms8S6Ar9n8mutRMUw,2009,6
53.339406,-6.252353,FykFqdwunEl8UD_3K7KjGw,2014,10
53.339406,-6.252349,D3WkDm2zGKT463X16M7anw,2014,5
53.339415,-6.252317,q1o1WOto7oFtvb4IzOJZoQ,2017,7
53.339420,-6.252263,h3QGs0JKNDlrNUvzaOwOWA,2017,4
53.339427,-6.252330,uzyc14w3r5jYiwxFDovajw,2010,10
53.339431,-6.256133,iAN2E2CWRd4JjdfLOoG7Ag,2012,8
53.339437,-6.256120,L5ibEs5njDwZWj7TZ-Vvyg,2009,6
53.339449,-6.256132,vASWFo6x2pKLckfeaYxjmQ,2014,6
53.339470,-6.256141,YL_ofFZY4-IGpgycHtnnrA,2017,4
53.339473,-6.256138,YN8hbpMRx5dAnRWShdu0Sw,2010,9
53.339477,-6.252277,xJdrjH7WdxfF0u1NQM-gXQ,2017,4
53.339486,-6.251254,gyutQX9YIsvPVpp2qZpslA,2009,6
53.339491,-6.252223,-6uDcy8HRaYBomDCN3FDTw,2009,6
53.339491,-6.252265,JOJKYxAaLc2nfFodCYfgnA,2010,10
53.339495,-6.251275,IJNXxcilAb-D5I2A5AmyGA,2010,10
53.339499,-6.252225,X0h0eUFTGVM69-YmzIq83w,2017,7
